player_id,player_name,role,from_league,to_league,from_season,to_season,age_from,age_to,holdout
mlbam-657193,Eddy Alvarez,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-669456,Shane Bieber,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-687847,Marc Church,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-669395,Dylan Coleman,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-674444,Steven Cruz,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-656353,Tucker Davidson,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-622766,Miguel Díaz,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-692285,Luis Guerrero,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-668970,Gavin Hollowell,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-687145,Evan Justice,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-680572,Adam Kloffenstein,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-667478,Evan Kravetz,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-702795,Ryan Loutos,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-642528,Jonathan Loáisiga,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-686790,Trevor McDonald,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-664948,Anthony Misiewicz,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-668472,Nick Pratto,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-548384,Brooks Raley,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-681870,Erik Sabrowski,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-592741,Chasen Shreve,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-700363,AJ Smith-Shawver,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-689958,Andrew Walters,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-622268,Donovan Walton,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-666215,Forrest Whitley,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-678821,Luis Peralta,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-669308,Sean Reynolds,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-674944,Sean Guenther,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-489446,Kirby Yates,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-695076,Rhett Lowder,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-642239,Rob Zastryzny,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-669165,Kyle Hurt,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-680732,Sean Burke,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-683568,Jairo Iriarte,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-669111,John McMillon,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-657697,Vinny Nittoli,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-643361,Kevin Herget,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-660600,Enoli Paredes,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-656887,Sean Reid-Foley,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-663941,Tristan Beck,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-681810,Austin Warren,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-663542,Bryan Hudson,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-690916,Richard Fitts,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-656945,Tanner Scott,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-681911,Alex Vesia,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-656240,Scott Blewett,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-669724,Brenan Hanifee,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-595897,Nick Burdi,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-682254,Mason Montgomery,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-687863,Porter Hodge,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-682120,Tim Herrin,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-669212,Eli Morgan,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-595014,Blake Treinen,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-676092,Collin Snider,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-700241,Michael McGreevy,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-543056,Danny Coulombe,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-655889,Manuel Rodríguez,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-676508,Ben Casparius,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-663773,Bryan Hoeing,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-547001,Cody Poteet,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-605463,Tayler Scott,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-608638,JT Chargois,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-687362,Connor Gillispie,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-683068,Zach Penrod,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-686993,Justin Sterner,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-673380,Dedniel Núñez,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-657265,Peter Strzelecki,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-668338,Tyson Miller,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-519242,Chris Sale,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-689690,Alek Jacob,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-679885,Justin Martinez,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-678226,Daysbel Hernández,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-676130,José Buttó,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-672391,Kaleb Ort,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-518397,Scott Alexander,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-622503,Nabil Crismatt,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-688107,Robert Gasser,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-656671,Josh Maciejewski,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-681882,Colin Selby,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-676428,Brant Hurter,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-571882,Derek Law,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-607644,John Means,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-605513,Spencer Turnbull,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-624522,Keegan Thompson,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-687330,Kevin Kelly,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-571527,David Buchanan,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-681347,Mike Burrows,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-650895,Diego Castillo,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-641582,Matt Foster,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-683618,Edgardo Henriquez,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-623451,Jackson Stephens,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-676604,Tyler Zuber,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-680694,Kyle Bradish,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-668881,Hunter Greene,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-502171,Alex Cobb,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-642121,Cole Sulser,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-674285,Eduardo Salazar,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-552640,Andrew Kittredge,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-668968,Hans Crouse,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-667463,John King,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-676879,Aaron Ashby,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-663687,Hogan Harris,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-684007,Shota Imanaga,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-663989,Nick Vespi,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-686580,Justin Slaten,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-682243,Bryce Miller,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-650633,Michael King,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-665625,Elvis Peguero,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-687396,Brent Headrick,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-668964,Tobias Myers,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-679156,Walter Pennington,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-502085,David Robertson,pitcher,MLB,AAA,2024,2025,39.0,40.0,False
mlbam-657097,Jacob Webb,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-571656,Buck Farmer,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-606303,Joel Payamps,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-605483,Blake Snell,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-656557,Tanner Houck,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-445926,Jesse Chavez,pitcher,MLB,AAA,2024,2025,41.0,42.0,False
mlbam-666142,Cole Ragans,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-666974,Yennier Cano,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-671345,Jason Foley,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-670059,Colin Holderman,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-669674,Sam Long,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-642016,Daniel Robert,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-686826,Bryce Jarvis,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-642232,Ryan Yarbrough,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-656464,Kevin Ginkel,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-669302,Logan Gilbert,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-656457,Tyler Gilbert,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-671131,Jackson Rutledge,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-657044,Ryan Thompson,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-650671,José Quijada,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-592791,Jameson Taillon,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-672578,Carlos Hernández,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-506433,Yu Darvish,pitcher,MLB,AAA,2024,2025,38.0,39.0,False
mlbam-519326,Hunter Strickland,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-669211,Keegan Akin,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-663738,Daniel Lynch IV,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-594580,Sam Moll,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-668674,Lucas Erceg,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-592155,Cam Booser,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-669796,Jose E. Hernandez,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-669387,Carmen Mlodzinski,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-673540,Kodai Senga,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-685107,Anthony Veneziano,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-674370,Osvaldo Bido,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-681402,Gus Varland,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-671305,Michel Otañez,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-656629,Michael Kopech,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-554340,Yimi García,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-681432,Luke Little,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-624133,Ranger Suarez,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-640455,Sean Manaea,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-642048,Tayler Saucedo,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-607192,Tyler Glasnow,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-661563,Luis Gil,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-681676,Ryan Fernandez,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-605177,Andrew Chafin,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-681857,Reese Olson,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-669923,George Kirby,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-518489,Ryan Brasier,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-605400,Aaron Nola,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-694738,Landen Roupp,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-676962,Ben Brown,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-676702,Hunter Stratton,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-661527,Seth Martinez,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-650893,Génesis Cabrera,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-689225,Beau Brieske,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-663423,Trent Thornton,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-656412,Alex Faedo,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-623465,Evan Phillips,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-543859,Michael Tonkin,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-677960,Ryan Weathers,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-689017,Landon Knack,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-678368,Valente Bellozo,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-640448,Kyle Finnegan,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-621053,Tyler Ferguson,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-666201,Alek Manoah,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-544150,Albert Suárez,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-614179,José Ruiz,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-656641,Jacob Latz,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-681799,Ethan Roberts,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-671096,Andrew Abbott,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-700187,Troy Taylor,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-665871,Javier Assad,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-680704,Nick Sandlin,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-686642,Fraser Ellard,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-641482,Nestor Cortes,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-605452,Joe Ross,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-570632,José Ureña,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-571670,Dylan Floro,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-700270,Yilber Díaz,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-641656,Ian Hamilton,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-623211,Huascar Brazobán,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-669199,Lake Bachar,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-624647,Victor González,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-676760,Ron Marinaccio,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-621363,Colin Poche,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-677958,Kumar Rocker,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-622250,Josh Sborz,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-669062,Erik Miller,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-664299,Cristian Javier,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-663546,Sean Hjelle,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-613534,Austin Adams,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-573009,Joe Mantiply,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-453286,Max Scherzer,pitcher,MLB,AAA,2024,2025,40.0,41.0,False
mlbam-693312,Kyle Nicolas,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-672782,Yoendrys Gómez,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-677161,Zack Kelly,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-641927,Bailey Ober,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-664747,Alexis Díaz,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-686799,Jack Kochanowicz,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-676596,Josh Fleming,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-680880,Grant Holman,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-669620,Brady Basso,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-623433,Nick Anderson,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-656731,Tylor Megill,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-669060,Bryse Wilson,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-685126,Brandon Eisert,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-687798,Nick Robertson,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-657514,Brennan Bernardino,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-681867,Cooper Criswell,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-641154,Pablo López,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-621237,José Alvarado,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-667297,Tommy Nance,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-593576,Héctor Neris,pitcher,MLB,AAA,2024,2025,35.0,36.0,False
mlbam-663855,Jordan Hicks,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-671737,Taj Bradley,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-621114,Ryan Burr,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-670174,Josh Winckowski,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-608334,Carson Fulmer,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-668943,Ryan Miller,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-663767,Chase Shugart,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-681869,Shawn Dubin,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-680573,Simeon Woods Richardson,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-688297,Chris Roycroft,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-668873,Caleb Kilian,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-669459,Kyle Nelson,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-669372,J.T. Ginn,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-502043,Kyle Gibson,pitcher,MLB,AAA,2024,2025,37.0,38.0,False
mlbam-571760,Andrew Heaney,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-694363,Jared Shuster,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-623149,Paul Sewald,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-663436,Davis Martin,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-675989,Cody Bolton,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-656638,Alex Lange,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-672710,Roansy Contreras,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-686539,Declan Cronin,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-541640,Erasmo Ramírez,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-650644,Aaron Civale,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-606930,Jacob Barnes,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-608371,Lucas Sims,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-676664,JP Sears,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-605121,Justin Anderson,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-621199,Matt Bowman,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-663559,Bailey Falter,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-663992,Richard Lovelady,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-592351,Jon Gray,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-663878,Nate Pearson,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-686563,Jonathan Cannon,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-678394,Brayan Bello,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-663372,Ryan Feltner,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-622088,Tejay Antone,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-656222,Jalen Beeks,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-656234,Jake Bird,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-676961,Caleb Boushley,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-671109,Jake Eder,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-664139,Ian Gibaut,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-477132,Clayton Kershaw,pitcher,MLB,AAA,2024,2025,36.0,37.0,False
mlbam-669270,Joel Kuhnel,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-666208,Alex Speas,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-571946,Shelby Miller,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-672335,Cionel Pérez,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-681293,Spencer Arrighetti,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-527048,Martín Pérez,pitcher,MLB,AAA,2024,2025,33.0,34.0,False
mlbam-670950,Trevor Richards,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-683409,Angel Chivilli,pitcher,MLB,AAA,2024,2025,22.0,23.0,False
mlbam-690986,Kyle Harrison,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-687765,Mitch Spence,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-686747,Joe La Sorsa,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-676661,Max Lazar,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-675540,Xzavion Curry,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-646242,Jhonathan Díaz,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
mlbam-672552,Jack O'Loughlin,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-621112,Paul Blackburn,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-622253,Dillon Tate,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-700669,Gordon Graceffo,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-664079,Tyler Jay,pitcher,MLB,AAA,2024,2025,30.0,31.0,False
mlbam-682990,Quinn Priester,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-647336,Michael Soroka,pitcher,MLB,AAA,2024,2025,27.0,28.0,False
mlbam-596295,Austin Gomber,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-676106,Emerson Hancock,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-806185,Hayden Birdsong,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-672456,Keider Montero,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-663432,Tanner Rainey,pitcher,MLB,AAA,2024,2025,32.0,33.0,False
mlbam-642520,Gerson Garabito,pitcher,MLB,AAA,2024,2025,29.0,30.0,False
mlbam-671111,Sammy Peralta,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-593423,Frankie Montas,pitcher,MLB,AAA,2024,2025,31.0,32.0,False
mlbam-691951,Sam Aldegheri,pitcher,MLB,AAA,2024,2025,23.0,24.0,False
mlbam-518585,Fernando Cruz,pitcher,MLB,AAA,2024,2025,34.0,35.0,False
mlbam-681190,Randy Vásquez,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-666159,Matt Manning,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-676282,Joey Cantillo,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-701581,David Festa,pitcher,MLB,AAA,2024,2025,24.0,25.0,False
mlbam-690925,Clayton Beeter,pitcher,MLB,AAA,2024,2025,26.0,27.0,False
mlbam-448179,Rich Hill,pitcher,MLB,AAA,2024,2025,44.0,45.0,False
mlbam-666619,Gregory Santos,pitcher,MLB,AAA,2024,2025,25.0,26.0,False
mlbam-663362,Matt Waldron,pitcher,MLB,AAA,2024,2025,28.0,29.0,False
