player_id,player_name,season,league,team,role,age,pa,g,bb_pct,k_pct,iso,babip,hr_pct,avg,obp,slg,woba,home_pa,road_pa,home_woba,road_woba,park_id,source,is_synthetic
kbo-62404,gujauk,2018,KBO,samseong,batter,27.0,529.0,116.0,0.0850661625708884,0.2079395085066162,0.200836820083682,0.3994252873563218,0.0378071833648393,0.333,0.392,0.533,0.3991115311909263,264.5,264.5,0.3991115311909263,0.3991115311909263,삼성,kbo-official,False
kbo-79192,chaeeunseong,2018,KBO,LG,batter,27.0,578.0,139.0,0.0622837370242214,0.1678200692041522,0.217391304347826,0.3685503685503685,0.0432525951557093,0.331,0.379,0.548,0.3997923875432526,289.0,289.0,0.3997923875432526,0.3997923875432526,LG,kbo-official,False
kbo-name-reopeu,reopeu,2018,KBO,samseong,batter,27.0,597.0,137.0,0.1088777219430485,0.1792294807370184,0.274703557312253,0.366120218579235,0.0552763819095477,0.33,0.419,0.605,0.4379396984924623,298.5,298.5,0.4379396984924623,0.4379396984924623,삼성,kbo-official,False
kbo-76812,ijaewon,2018,KBO,SK,batter,27.0,471.0,130.0,0.0912951167728237,0.138004246284501,0.1842751842751842,0.36,0.0360934182590233,0.329,0.405,0.514,0.3975796178343949,235.5,235.5,0.3975796178343949,0.3975796178343949,SK,kbo-official,False
kbo-77532,sonaseop,2018,KBO,rotde,batter,27.0,625.0,141.0,0.1104,0.1584,0.2169981916817359,0.3644859813084112,0.0416,0.329,0.404,0.546,0.4110719999999999,312.5,312.5,0.4110719999999999,0.4110719999999999,롯데,kbo-official,False
kbo-79215,bakgeonu,2018,KBO,dusan,batter,27.0,529.0,125.0,0.054820415879017,0.1228733459357277,0.1475409836065573,0.3576642335766423,0.0226843100189035,0.326,0.373,0.473,0.3693005671077504,264.5,264.5,0.3693005671077504,0.3693005671077504,두산,kbo-official,False
kbo-79240,heogyeongmin,2018,KBO,dusan,batter,27.0,577.0,133.0,0.0554592720970537,0.0901213171577123,0.1356589147286821,0.3458149779735683,0.0173310225303292,0.324,0.376,0.459,0.3628769497400346,288.5,288.5,0.3628769497400346,0.3628769497400346,두산,kbo-official,False
kbo-62907,bakminu,2018,KBO,NC,batter,27.0,460.0,115.0,0.0760869565217391,0.1108695652173913,0.1143552311435523,0.3605633802816901,0.0108695652173913,0.324,0.383,0.438,0.3557391304347825,230.0,230.0,0.3557391304347825,0.3557391304347825,NC,kbo-official,False
kbo-62947,naseongbeom,2018,KBO,NC,batter,27.0,620.0,144.0,0.0774193548387096,0.2112903225806451,0.1996402877697841,0.3830845771144278,0.0370967741935483,0.318,0.381,0.518,0.3865,310.0,310.0,0.3865,0.3865,NC,kbo-official,False
kbo-name-minbyeongheon,minbyeongheon,2018,KBO,rotde,batter,27.0,494.0,118.0,0.0769230769230769,0.1376518218623481,0.1625282167042889,0.3463687150837989,0.034412955465587,0.318,0.374,0.481,0.3681781376518218,247.0,247.0,0.3681781376518218,0.3681781376518218,롯데,kbo-official,False
kbo-name-romaek,romaek,2018,KBO,SK,batter,27.0,616.0,141.0,0.1168831168831168,0.1996753246753246,0.2803030303030303,0.3425414364640884,0.0698051948051948,0.316,0.404,0.597,0.4298051948051948,308.0,308.0,0.4298051948051948,0.4298051948051948,SK,kbo-official,False
kbo-78135,ihyeongjong,2018,KBO,LG,batter,27.0,485.0,118.0,0.0639175257731958,0.1690721649484536,0.1510297482837528,0.3654970760233918,0.0268041237113402,0.316,0.377,0.467,0.3687422680412371,242.5,242.5,0.3687422680412371,0.3687422680412371,LG,kbo-official,False
kbo-name-ojaewon,ojaewon,2018,KBO,dusan,batter,27.0,521.0,132.0,0.0786948176583493,0.2284069097888675,0.1501057082452431,0.3923303834808259,0.0287907869481765,0.313,0.369,0.463,0.3636276391554703,260.5,260.5,0.3636276391554703,0.3636276391554703,두산,kbo-official,False
kbo-name-nosugwang,nosugwang,2018,KBO,SK,batter,27.0,588.0,135.0,0.0816326530612244,0.1462585034013605,0.1184466019417475,0.3634204275534441,0.0136054421768707,0.313,0.383,0.431,0.3559013605442177,294.0,294.0,0.3559013605442177,0.3559013605442177,SK,kbo-official,False
kbo-name-gimjaeho,gimjaeho,2018,KBO,dusan,batter,27.0,467.0,131.0,0.1134903640256959,0.164882226980728,0.1691542288557214,0.3527508090614886,0.0342612419700214,0.311,0.39,0.48,0.3774732334047109,233.5,233.5,0.3774732334047109,0.3774732334047109,두산,kbo-official,False
kbo-name-beonadina,beonadina,2018,KBO,KIA,batter,27.0,590.0,131.0,0.111864406779661,0.1745762711864406,0.1773879142300194,0.3564102564102564,0.0338983050847457,0.31,0.395,0.487,0.3830508474576271,295.0,295.0,0.3830508474576271,0.3830508474576271,KIA,kbo-official,False
kbo-name-hoing,hoing,2018,KBO,hanhwa,batter,27.0,590.0,142.0,0.1033898305084745,0.1576271186440678,0.2665406427221172,0.3251231527093596,0.0508474576271186,0.306,0.369,0.573,0.3926949152542373,295.0,295.0,0.3926949152542373,0.3926949152542373,한화,kbo-official,False
kbo-name-rohaseu,rohaseu,2018,KBO,KT,batter,27.0,645.0,144.0,0.1162790697674418,0.2201550387596899,0.2854609929078014,0.3403693931398417,0.0666666666666666,0.305,0.388,0.59,0.4162945736434108,322.5,322.5,0.4162945736434108,0.4162945736434108,KT,kbo-official,False
kbo-76232,yanguiji,2019,KBO,NC,batter,27.0,459.0,118.0,0.1132897603485838,0.0936819172113289,0.2205128205128205,0.3608562691131498,0.0435729847494553,0.354,0.438,0.574,0.4315032679738562,229.5,229.5,0.4315032679738562,0.4315032679738562,NC,kbo-official,False
kbo-name-pereunandeseu,pereunandeseu,2019,KBO,dusan,batter,27.0,645.0,144.0,0.1007751937984496,0.0837209302325581,0.1381118881118881,0.3618290258449304,0.0232558139534883,0.344,0.409,0.483,0.3876744186046512,322.5,322.5,0.3876744186046512,0.3876744186046512,두산,kbo-official,False
kbo-62907,bakminu,2019,KBO,NC,batter,27.0,526.0,125.0,0.0798479087452471,0.0760456273764258,0.0897435897435897,0.3747072599531616,0.0019011406844106,0.344,0.403,0.434,0.3672243346007604,263.0,263.0,0.3672243346007604,0.3672243346007604,NC,kbo-official,False
kbo-name-ijeonghu,ijeonghu,2019,KBO,kium,batter,27.0,630.0,140.0,0.0714285714285714,0.0634920634920634,0.1202090592334494,0.3541666666666667,0.0095238095238095,0.336,0.386,0.456,0.3683174603174603,315.0,315.0,0.3683174603174603,0.3683174603174603,키움,kbo-official,False
kbo-68050,gangbaekho,2019,KBO,KT,batter,27.0,505.0,116.0,0.1287128712871287,0.1722772277227722,0.1598173515981735,0.3964497041420118,0.0257425742574257,0.336,0.416,0.495,0.3942178217821782,252.5,252.5,0.3942178217821782,0.3942178217821782,KT,kbo-official,False
kbo-61353,gojonguk,2019,KBO,SK,batter,27.0,513.0,137.0,0.037037037037037,0.1734892787524366,0.0975609756097561,0.39,0.0058479532163742,0.323,0.347,0.421,0.335672514619883,256.5,256.5,0.335672514619883,0.335672514619883,SK,kbo-official,False
kbo-name-rohaseu,rohaseu,2019,KBO,KT,batter,27.0,578.0,142.0,0.0934256055363321,0.2076124567474048,0.2072936660268714,0.3819628647214854,0.0415224913494809,0.322,0.381,0.53,0.3887024221453287,289.0,289.0,0.3887024221453287,0.3887024221453287,KT,kbo-official,False
kbo-79215,bakgeonu,2019,KBO,dusan,batter,27.0,537.0,127.0,0.1117318435754189,0.106145251396648,0.1462882096069869,0.3478260869565217,0.0186219739292365,0.319,0.397,0.465,0.3768901303538174,268.5,268.5,0.3768901303538174,0.3768901303538174,두산,kbo-official,False
kbo-name-yuhanjun,yuhanjun,2019,KBO,KT,batter,27.0,562.0,139.0,0.094306049822064,0.1085409252669039,0.1257485029940119,0.3403755868544601,0.0249110320284697,0.317,0.383,0.443,0.3638256227758007,281.0,281.0,0.3638256227758007,0.3638256227758007,KT,kbo-official,False
kbo-79192,chaeeunseong,2019,KBO,LG,batter,27.0,514.0,128.0,0.0486381322957198,0.1303501945525292,0.1191489361702127,0.3478260869565217,0.0233463035019455,0.315,0.358,0.434,0.3469260700389105,257.0,257.0,0.3469260700389105,0.3469260700389105,LG,kbo-official,False
kbo-name-icheonung,icheonung,2019,KBO,LG,batter,27.0,613.0,138.0,0.0946166394779771,0.1337683523654159,0.0659340659340659,0.3593073593073593,0.0032626427406199,0.308,0.378,0.374,0.3352202283849919,306.5,306.5,0.3352202283849919,0.3352202283849919,LG,kbo-official,False
kbo-name-gimhaseong,gimhaseong,2019,KBO,kium,batter,27.0,625.0,139.0,0.1184,0.128,0.1833333333333333,0.3333333333333333,0.0304,0.307,0.389,0.491,0.379536,312.5,312.5,0.379536,0.379536,키움,kbo-official,False
kbo-name-gimtaegyun,gimtaegyun,2019,KBO,hanhwa,batter,27.0,500.0,127.0,0.118,0.188,0.0900692840646651,0.3783783783783784,0.012,0.305,0.382,0.395,0.34026,250.0,250.0,0.34026,0.34026,한화,kbo-official,False
kbo-name-saenjeu,saenjeu,2019,KBO,kium,batter,27.0,613.0,139.0,0.1272430668841762,0.164763458401305,0.238095238095238,0.3333333333333333,0.0456769983686786,0.305,0.396,0.543,0.4055301794453507,306.5,306.5,0.4055301794453507,0.4055301794453507,키움,kbo-official,False
kbo-76290,gimhyeonsu,2019,KBO,LG,batter,27.0,595.0,140.0,0.1058823529411764,0.0873949579831932,0.1330798479087452,0.3218142548596112,0.0184873949579831,0.304,0.37,0.437,0.3447731092436975,297.5,297.5,0.3447731092436975,0.3447731092436975,LG,kbo-official,False
kbo-78513,jeonjunu,2019,KBO,rotde,batter,27.0,606.0,141.0,0.0792079207920792,0.1171617161716171,0.1798165137614679,0.3141592920353982,0.0363036303630363,0.301,0.359,0.481,0.3632178217821782,303.0,303.0,0.3632178217821782,0.3632178217821782,롯데,kbo-official,False
kbo-78168,seogeonchang,2019,KBO,kium,batter,27.0,486.0,113.0,0.102880658436214,0.102880658436214,0.0821596244131455,0.3368983957219251,0.0041152263374485,0.3,0.373,0.383,0.3344650205761317,243.0,243.0,0.3344650205761317,0.3344650205761317,키움,kbo-official,False
kbo-72443,choehyeongu,2019,KBO,KIA,batter,27.0,555.0,136.0,0.1639639639639639,0.1387387387387387,0.1842105263157894,0.3314917127071823,0.0306306306306306,0.3,0.413,0.485,0.3865945945945946,277.5,277.5,0.3865945945945946,0.3865945945945946,KIA,kbo-official,False
kbo-61404,gimheongon,2019,KBO,samseong,batter,27.0,467.0,114.0,0.0813704496788008,0.0877944325481798,0.0900243309002433,0.3205479452054794,0.0107066381156316,0.297,0.361,0.387,0.3288222698072805,233.5,233.5,0.3288222698072805,0.3288222698072805,삼성,kbo-official,False
kbo-77532,sonaseop,2019,KBO,rotde,batter,27.0,568.0,134.0,0.0933098591549295,0.1619718309859155,0.10546875,0.3439024390243902,0.0176056338028169,0.295,0.36,0.4,0.3371302816901408,284.0,284.0,0.3371302816901408,0.3371302816901408,롯데,kbo-official,False
kbo-name-imyeonggi,imyeonggi,2019,KBO,NC,batter,27.0,547.0,139.0,0.0914076782449725,0.1206581352833638,0.0599173553719008,0.3365384615384615,0.0036563071297989,0.293,0.359,0.353,0.3145703839122486,273.5,273.5,0.3145703839122486,0.3145703839122486,NC,kbo-official,False
kbo-name-ojaeil,ojaeil,2019,KBO,dusan,batter,27.0,529.0,130.0,0.10586011342155,0.1871455576559546,0.2012847965738758,0.3342939481268011,0.0396975425330812,0.293,0.369,0.495,0.3752551984877127,264.5,264.5,0.3752551984877127,0.3752551984877127,두산,kbo-official,False
kbo-name-reopeu,reopeu,2019,KBO,samseong,batter,27.0,568.0,133.0,0.1514084507042253,0.153169014084507,0.222457627118644,0.3195592286501377,0.0387323943661971,0.292,0.396,0.515,0.3878521126760563,284.0,284.0,0.3878521126760563,0.3878521126760563,삼성,kbo-official,False
kbo-75847,choejeong,2019,KBO,SK,batter,27.0,606.0,141.0,0.1237623762376237,0.1518151815181518,0.2266401590457256,0.3089005235602094,0.0478547854785478,0.292,0.399,0.519,0.3933498349834983,303.0,303.0,0.3933498349834983,0.3933498349834983,SK,kbo-official,False
kbo-78603,gimseonbin,2019,KBO,KIA,batter,27.0,447.0,121.0,0.0961968680089485,0.058165548098434,0.0786802030456852,0.3068493150684931,0.0067114093959731,0.292,0.36,0.371,0.3237807606263982,223.5,223.5,0.3237807606263982,0.3237807606263982,KIA,kbo-official,False
kbo-78288,choejaehun,2019,KBO,hanhwa,batter,27.0,451.0,135.0,0.1241685144124168,0.1352549889135255,0.0723860589812332,0.3398058252427184,0.0066518847006651,0.29,0.398,0.362,0.3443680709534368,225.5,225.5,0.3443680709534368,0.3443680709534368,한화,kbo-official,False
kbo-79240,heogyeongmin,2019,KBO,dusan,batter,27.0,540.0,133.0,0.0666666666666666,0.0666666666666666,0.0821052631578947,0.3057471264367816,0.0074074074074074,0.288,0.35,0.371,0.3172592592592593,270.0,270.0,0.3172592592592593,0.3172592592592593,두산,kbo-official,False
kbo-78135,ihyeongjong,2019,KBO,LG,batter,27.0,482.0,120.0,0.0892116182572614,0.1618257261410788,0.1551312649164677,0.3262195121951219,0.0269709543568464,0.286,0.358,0.442,0.3482780082987552,241.0,241.0,0.3482780082987552,0.3482780082987552,LG,kbo-official,False
kbo-name-idaeho,idaeho,2019,KBO,rotde,batter,27.0,549.0,135.0,0.0928961748633879,0.1183970856102003,0.1505154639175257,0.3019801980198019,0.029143897996357,0.285,0.355,0.435,0.3433879781420765,274.5,274.5,0.3433879781420765,0.3433879781420765,롯데,kbo-official,False
kbo-name-hoing,hoing,2019,KBO,hanhwa,batter,27.0,525.0,124.0,0.0819047619047619,0.1714285714285714,0.1764705882352941,0.3179347826086957,0.0342857142857142,0.284,0.34,0.46,0.3421714285714286,262.5,262.5,0.3421714285714286,0.3421714285714286,한화,kbo-official,False
kbo-72443,choehyeongu,2020,KBO,KIA,batter,27.0,600.0,140.0,0.125,0.1683333333333333,0.2356321839080459,0.3994910941475827,0.0466666666666666,0.354,0.433,0.59,0.4362833333333333,300.0,300.0,0.4362833333333333,0.4362833333333333,KIA,kbo-official,False
kbo-77532,sonaseop,2020,KBO,rotde,batter,27.0,611.0,141.0,0.1063829787234042,0.0916530278232405,0.1407407407407407,0.3784355179704017,0.0180032733224222,0.352,0.415,0.493,0.392013093289689,305.5,305.5,0.392013093289689,0.392013093289689,롯데,kbo-official,False
kbo-name-rohaseu,rohaseu,2020,KBO,KT,batter,27.0,628.0,142.0,0.1114649681528662,0.2101910828025477,0.3309090909090909,0.3908355795148248,0.0748407643312101,0.349,0.417,0.68,0.4590764331210191,314.0,314.0,0.4590764331210191,0.4590764331210191,KT,kbo-official,False
kbo-62907,bakminu,2020,KBO,NC,batter,27.0,530.0,126.0,0.0716981132075471,0.090566037735849,0.1306209850107066,0.3722627737226277,0.0150943396226415,0.345,0.402,0.475,0.3795094339622641,265.0,265.0,0.3795094339622641,0.3795094339622641,NC,kbo-official,False
kbo-name-pereunandeseu,pereunandeseu,2020,KBO,dusan,batter,27.0,668.0,144.0,0.0883233532934131,0.0628742514970059,0.1569965870307167,0.3403441682600382,0.0314371257485029,0.34,0.404,0.497,0.392559880239521,334.0,334.0,0.392559880239521,0.392559880239521,두산,kbo-official,False
kbo-name-ijeonghu,ijeonghu,2020,KBO,kium,batter,27.0,617.0,140.0,0.1053484602917342,0.0761750405186385,0.1911764705882352,0.3443983402489626,0.0243111831442463,0.333,0.397,0.524,0.3905348460291734,308.5,308.5,0.3905348460291734,0.3905348460291734,키움,kbo-official,False
kbo-79240,heogyeongmin,2020,KBO,dusan,batter,27.0,487.0,117.0,0.0759753593429158,0.0574948665297741,0.1098398169336384,0.3432835820895522,0.0143737166324435,0.332,0.382,0.442,0.3575359342915811,243.5,243.5,0.3575359342915811,0.3575359342915811,두산,kbo-official,False
kbo-76290,gimhyeonsu,2020,KBO,LG,batter,27.0,619.0,142.0,0.1130856219709208,0.08562197092084,0.1919561243144424,0.336864406779661,0.0355411954765751,0.331,0.397,0.523,0.3918416801292407,309.5,309.5,0.3918416801292407,0.3918416801292407,LG,kbo-official,False
kbo-68050,gangbaekho,2020,KBO,KT,batter,27.0,574.0,129.0,0.1306620209059233,0.1620209059233449,0.214,0.3697916666666667,0.0400696864111498,0.33,0.411,0.544,0.4042160278745644,287.0,287.0,0.4042160278745644,0.4042160278745644,KT,kbo-official,False
kbo-76232,yanguiji,2020,KBO,NC,batter,27.0,528.0,130.0,0.1003787878787878,0.0890151515151515,0.2754880694143167,0.3097112860892388,0.0625,0.328,0.4,0.603,0.4203030303030303,264.0,264.0,0.4203030303030303,0.4203030303030303,NC,kbo-official,False
kbo-62947,naseongbeom,2020,KBO,NC,batter,27.0,584.0,130.0,0.0873287671232876,0.2534246575342466,0.2723809523809524,0.3965014577259475,0.0582191780821917,0.324,0.39,0.596,0.422722602739726,292.0,292.0,0.422722602739726,0.422722602739726,NC,kbo-official,False
kbo-76313,hwangjaegyun,2020,KBO,KT,batter,27.0,600.0,134.0,0.0783333333333333,0.1633333333333333,0.199630314232902,0.3507109004739336,0.035,0.312,0.37,0.512,0.3813333333333333,300.0,300.0,0.3813333333333333,0.3813333333333333,KT,kbo-official,False
kbo-66838,gimdongyeop,2020,KBO,samseong,batter,27.0,451.0,115.0,0.0643015521064301,0.1751662971175166,0.1961259079903147,0.3471337579617834,0.0443458980044345,0.312,0.36,0.508,0.3766740576496674,225.5,225.5,0.3766740576496674,0.3766740576496674,삼성,kbo-official,False
kbo-name-ojaeil,ojaeil,2020,KBO,dusan,batter,27.0,534.0,127.0,0.1161048689138576,0.1722846441947565,0.1698513800424628,0.3608815426997245,0.0299625468164794,0.312,0.39,0.482,0.3815543071161048,267.0,267.0,0.3815543071161048,0.3815543071161048,두산,kbo-official,False
kbo-62404,gujauk,2020,KBO,samseong,batter,27.0,510.0,118.0,0.1058823529411764,0.1784313725490196,0.1704035874439461,0.3588235294117647,0.0294117647058823,0.307,0.385,0.478,0.3738823529411765,255.0,255.0,0.3738823529411765,0.3738823529411765,삼성,kbo-official,False
kbo-76267,choejuhwan,2020,KBO,dusan,batter,27.0,574.0,140.0,0.0905923344947735,0.1149825783972125,0.1669941060903732,0.3278688524590163,0.0278745644599303,0.306,0.366,0.473,0.359163763066202,287.0,287.0,0.359163763066202,0.359163763066202,두산,kbo-official,False
kbo-name-teokeo,teokeo,2020,KBO,KIA,batter,27.0,631.0,142.0,0.1251980982567353,0.1061806656101426,0.2509225092250922,0.3024830699774266,0.0507131537242472,0.306,0.398,0.557,0.4096830427892234,315.5,315.5,0.4096830427892234,0.4096830427892234,KIA,kbo-official,False
kbo-name-bakseokmin,bakseokmin,2020,KBO,NC,batter,27.0,448.0,123.0,0.171875,0.1383928571428571,0.1601123595505618,0.3392857142857143,0.03125,0.306,0.436,0.466,0.3955803571428571,224.0,224.0,0.3955803571428571,0.3955803571428571,NC,kbo-official,False
kbo-name-imyeonggi,imyeonggi,2020,KBO,NC,batter,27.0,540.0,136.0,0.0925925925925925,0.1444444444444444,0.0628930817610062,0.36272040302267,0.0037037037037037,0.306,0.374,0.369,0.3310555555555555,270.0,270.0,0.3310555555555555,0.3310555555555555,NC,kbo-official,False
kbo-name-gimhaseong,gimhaseong,2020,KBO,kium,batter,27.0,622.0,138.0,0.1254019292604501,0.1093247588424437,0.2176360225140713,0.3057471264367816,0.0482315112540192,0.306,0.397,0.523,0.3965594855305466,311.0,311.0,0.3965594855305466,0.3965594855305466,키움,kbo-official,False
kbo-79402,gimsangsu,2020,KBO,samseong,batter,27.0,471.0,120.0,0.1188959660297239,0.1167728237791932,0.0965346534653465,0.3430232558139535,0.0106157112526539,0.304,0.397,0.401,0.3557749469214437,235.5,235.5,0.3557749469214437,0.3557749469214437,삼성,kbo-official,False
kbo-79215,bakgeonu,2020,KBO,dusan,batter,27.0,551.0,129.0,0.0798548094373865,0.1179673321234119,0.1683778234086242,0.3284313725490196,0.0254083484573502,0.304,0.369,0.472,0.363157894736842,275.5,275.5,0.363157894736842,0.363157894736842,두산,kbo-official,False
kbo-79109,ojihwan,2020,KBO,LG,batter,27.0,591.0,141.0,0.077834179357022,0.1962774957698815,0.1612903225806451,0.3690773067331671,0.0169204737732656,0.3,0.362,0.461,0.3557529610829103,295.5,295.5,0.3557529610829103,0.3557529610829103,LG,kbo-official,False
kbo-79231,jeongsubin,2020,KBO,dusan,batter,27.0,559.0,141.0,0.1037567084078712,0.1001788908765653,0.0979591836734693,0.3286713286713286,0.0089445438282647,0.298,0.368,0.396,0.3320393559928444,279.5,279.5,0.3320393559928444,0.3320393559928444,두산,kbo-official,False
kbo-name-joyongho,joyongho,2020,KBO,KT,batter,27.0,482.0,132.0,0.1348547717842323,0.1721991701244813,0.0366748166259168,0.3711656441717791,0.0,0.296,0.392,0.333,0.3284232365145228,241.0,241.0,0.3284232365145228,0.3284232365145228,KT,kbo-official,False
kbo-name-jeonghun,jeonghun,2020,KBO,rotde,batter,27.0,476.0,111.0,0.1176470588235294,0.1785714285714285,0.1317073170731707,0.3503184713375796,0.0231092436974789,0.295,0.382,0.427,0.3581302521008403,238.0,238.0,0.3581302521008403,0.3581302521008403,롯데,kbo-official,False
kbo-79192,chaeeunseong,2020,KBO,LG,batter,27.0,464.0,109.0,0.0711206896551724,0.1487068965517241,0.1586538461538461,0.322289156626506,0.0323275862068965,0.293,0.351,0.452,0.3502586206896552,232.0,232.0,0.3502586206896552,0.3502586206896552,LG,kbo-official,False
kbo-name-idaeho,idaeho,2020,KBO,rotde,batter,27.0,611.0,144.0,0.1014729950900163,0.1112929623567921,0.1605166051660516,0.3039647577092511,0.0327332242225859,0.292,0.354,0.452,0.342127659574468,305.5,305.5,0.342127659574468,0.342127659574468,롯데,kbo-official,False
kbo-name-najiwan,najiwan,2020,KBO,KIA,batter,27.0,556.0,137.0,0.1169064748201438,0.2050359712230215,0.1538461538461538,0.3531157270029673,0.0305755395683453,0.291,0.392,0.444,0.3704856115107914,278.0,278.0,0.3704856115107914,0.3704856115107914,KIA,kbo-official,False
kbo-62415,bakhaemin,2020,KBO,samseong,batter,27.0,541.0,132.0,0.0739371534195933,0.1423290203327172,0.1247443762781186,0.3266832917705736,0.0203327171903881,0.29,0.345,0.415,0.3300554528650647,270.5,270.5,0.3300554528650647,0.3300554528650647,삼성,kbo-official,False
kbo-name-ijeonghu,ijeonghu,2021,KBO,kium,batter,27.0,544.0,123.0,0.1158088235294117,0.0680147058823529,0.1616379310344827,0.3809523809523809,0.0128676470588235,0.36,0.438,0.522,0.4154595588235294,272.0,272.0,0.4154595588235294,0.4154595588235294,키움,kbo-official,False
kbo-78513,jeonjunu,2021,KBO,rotde,batter,27.0,619.0,144.0,0.08562197092084,0.1147011308562197,0.1213768115942029,0.390295358649789,0.011308562197092,0.348,0.405,0.469,0.3828756058158319,309.5,309.5,0.3828756058158319,0.3828756058158319,롯데,kbo-official,False
kbo-68050,gangbaekho,2021,KBO,KT,batter,27.0,627.0,142.0,0.1802232854864433,0.1355661881977671,0.1744186046511628,0.3927710843373494,0.0255183413078149,0.347,0.45,0.521,0.4127113237639554,313.5,313.5,0.4127113237639554,0.4127113237639554,KT,kbo-official,False
kbo-66108,hongchanggi,2021,KBO,LG,batter,27.0,651.0,144.0,0.17357910906298,0.1459293394777265,0.0801526717557251,0.3952941176470588,0.0061443932411674,0.328,0.456,0.408,0.3889861751152074,325.5,325.5,0.3889861751152074,0.3889861751152074,LG,kbo-official,False
kbo-79215,bakgeonu,2021,KBO,dusan,batter,27.0,525.0,126.0,0.099047619047619,0.1371428571428571,0.1157205240174672,0.3763157894736842,0.0114285714285714,0.325,0.4,0.441,0.3698095238095238,262.5,262.5,0.3698095238095238,0.3698095238095238,두산,kbo-official,False
kbo-76232,yanguiji,2021,KBO,NC,batter,27.0,570.0,141.0,0.1298245614035087,0.1052631578947368,0.25625,0.3230769230769231,0.0526315789473684,0.325,0.414,0.581,0.4205263157894736,285.0,285.0,0.4205263157894736,0.4205263157894736,NC,kbo-official,False
